accession	genbank_accession_rev	strain	date	region	country	division	location	host	date_submitted	sra_accession	abbr_authors	reverse	authors	institution	clade	outbreak	lineage	coverage	missing_data	divergence	nonACGTN	QC_missing_data	QC_mixed_sites	QC_rare_mutations	QC_frame_shifts	QC_stop_codons	frame_shifts	is_reverse_complement
OP536714	OP536714.2	MPXV-USA-IL-IDPH-053	2022-07-04	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al		Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry	IIb	hMPXV-1	B.1	0.9963693340567620	617	605	0	good	good	good	good	good		FALSE
OP536713	OP536713.2	MPXV-USA-IL-IDPH-052	2022-06-25	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al		Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry	IIb	hMPXV-1	B.1.11	0.9994574284135110	8	610	0	good	good	good	good	good		FALSE
OP536712	OP536712.2	MPXV-USA-IL-IDPH-051	2022-06-24	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al		Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry	IIb	hMPXV-1	B.1.11	0.9994472868885300	10	610	0	good	good	good	good	good		FALSE
OP536711	OP536711.2	MPXV-USA-IL-IDPH-050	2022-06-24	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al		Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry	IIb	hMPXV-1	B.1.11	0.99945235765102	9	610	0	good	good	good	good	good		FALSE
OP536710	OP536710.2	MPXV-USA-IL-IDPH-049	2022-06-23	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al		Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry	IIb	hMPXV-1	B.1	0.9977435106917030	346	608	0	good	good	good	good	good		FALSE
OP536709	OP536709.2	MPXV-USA-IL-IDPH-048	2022-06-23	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al		Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry	IIb	hMPXV-1	B.1.11	0.9994675699384920	6	611	0	good	good	good	good	good		FALSE
OP536708	OP536708.2	MPXV-USA-IL-IDPH-047	2022-06-24	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al		Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry	IIb	hMPXV-1	B.1	0.998311436090645	234	606	0	good	good	good	good	good		FALSE
OP536707	OP536707.2	MPXV-USA-IL-IDPH-046	2022-06-23	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al		Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry	IIb	hMPXV-1	B.1.1	0.9975761755295140	380	607	0	good	good	good	good	good		FALSE
OP536706	OP536706.2	MPXV-USA-IL-IDPH-045	2022-06-23	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al		Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry	IIb	hMPXV-1	B.1	0.9830788655690160	3239	592	0	good	good	good	good	good		FALSE
OP536705	OP536705.2	MPXV-USA-IL-IDPH-044	2022-06-23	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al		Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry	IIb	hMPXV-1	B.1	0.9976471662043820	365	609	0	good	good	good	good	good		FALSE
OP536704	OP536704.2	MPXV-USA-IL-IDPH-043	2022-06-22	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al		Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry	IIb	hMPXV-1	B.1.13	0.9994168623135860	16	612	0	good	good	good	good	good		FALSE
OP536703	OP536703.2	MPXV-USA-IL-IDPH-042	2022-06-23	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al		Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry	IIb	hMPXV-1	B.1.11	0.9941838354233330	1048	608	0	good	good	good	good	good		FALSE
OP536702	OP536702.2	MPXV-USA-IL-IDPH-041	2022-06-21	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al		Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry	IIb	hMPXV-1	B.1.11	0.9994726407009820	5	610	0	good	good	good	good	good	OPG038:62-221	FALSE
OP536701	OP536701.2	MPXV-USA-IL-IDPH-040	2022-06-22	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al		Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry	IIb	hMPXV-1	B.1.13	0.9946097794725390	964	609	0	good	good	good	good	good		FALSE
OP536700	OP536700.2	MPXV-USA-IL-IDPH-039	2022-06-19	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al		Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry	IIb	hMPXV-1	B.1.11	0.992890790988241	1304	610	0	good	good	good	good	good		FALSE
OP536699	OP536699.2	MPXV-USA-IL-IDPH-038	2022-06-18	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al		Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry	IIb	hMPXV-1	B.1.11	0.9779066878286490	4259	603	0	good	good	good	good	good		FALSE
OP536698	OP536698.2	MPXV-USA-IL-IDPH-037	2022-06-17	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al		Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry	IIb	hMPXV-1	B.1.11	0.9872723861487050	2411	602	0	good	good	good	good	good		FALSE
OP536697	OP536697.2	MPXV-USA-IL-IDPH-036	2022-06-17	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al		Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry	IIb	hMPXV-1	B.1	0.9993408008762280	31	607	0	good	good	good	good	good		FALSE
OP536696	OP536696.2	MPXV-USA-IL-IDPH-035	2022-06-17	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al		Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry	IIb	hMPXV-1	B.1.13	0.9293541369815780	13834	569	0	mediocre	good	good	good	good		FALSE
OP536695	OP536695.2	MPXV-USA-IL-IDPH-034	2022-06-16	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al		Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry	IIb	hMPXV-1	B.1	0.99790070432891	315	607	0	good	good	good	good	good		FALSE
OP536694	OP536694.2	MPXV-USA-IL-IDPH-033	2022-06-15	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al		Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry	IIb	hMPXV-1	B.1	0.9938948019613710	1105	606	0	good	good	good	good	good		FALSE
OP536693	OP536693.2	MPXV-USA-IL-IDPH-032	2022-06-14	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al		Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry	IIb	hMPXV-1	B.1	0.9956188612081600	765	603	0	good	good	good	good	good		FALSE
OP536692	OP536692.2	MPXV-USA-IL-IDPH-031	2022-06-14	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al		Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry	IIb	hMPXV-1	B.1.11	0.9965620230314030	579	611	0	good	good	good	good	good		FALSE
OP536691	OP536691.2	MPXV-USA-IL-IDPH-030	2022-06-14	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al		Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry	IIb	hMPXV-1	B.1	0.9823537465328660	3381	597	0	good	good	good	good	good		FALSE
OP536690	OP536690.2	MPXV-USA-IL-IDPH-029	2022-06-15	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al		Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry	IIb	hMPXV-1	B.1	0.9984584882028710	205	607	0	good	good	good	good	good		FALSE
OP536689	OP536689.2	MPXV-USA-IL-IDPH-028	2022-06-13	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al		Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry	IIb	hMPXV-1	B.1.1	0.9616599648089080	7463	593	0	mediocre	good	good	good	good		FALSE
OP536688	OP536688.2	MPXV-USA-IL-IDPH-027	2022-06-12	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al		Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry	IIb	hMPXV-1	B.1.7	0.9994472868885300	11	609	0	good	good	good	good	good		FALSE
OP536687	OP536687.2	MPXV-USA-IL-IDPH-026	2022-06-12	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al		Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry	IIb	hMPXV-1	B.1	0.988758119558438	2118	600	0	good	good	good	good	good		FALSE
OP536686	OP536686.2	MPXV-USA-IL-IDPH-025	2022-06-09	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al		Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry	IIb	hMPXV-1	B.1	0.9994270038385670	14	607	0	good	good	good	good	good		FALSE
OP536685	OP536685.2	MPXV-USA-IL-IDPH-024	2022-06-09	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al		Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry	IIb	hMPXV-1	B.1	0.9845645989787490	2945	607	0	good	good	good	good	good		FALSE
OP536684	OP536684.2	MPXV-USA-IL-IDPH-023	2022-06-02	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al		Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry	IIb	hMPXV-1	B.1	0.9876932594354210	2328	601	0	good	good	good	good	good		FALSE
OP536683	OP536683.1	MPXV-USA-IL-IDPH-022	2022-06-01	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al		Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry	IIb	hMPXV-1	B.1	0.9974494064672500	404	606	0	good	good	good	good	good		FALSE
OP536682	OP536682.2	MPXV-USA-IL-IDPH-021	2022-07-05	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al		Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry	IIb	hMPXV-1	B.1	0.9956340734956320	762	603	0	good	good	good	good	good		FALSE
OP536681	OP536681.2	MPXV-USA-IL-IDPH-020	2022-07-06	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al		Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry	IIb	hMPXV-1	B.1	0.9302871572798400	13650	565	0	mediocre	good	good	good	good		FALSE
OP536680	OP536680.2	MPXV-USA-IL-IDPH-019	2022-07-06	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al		Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry	IIb	hMPXV-1	B.1.11	0.9878960899350440	2288	605	0	good	good	good	good	good		FALSE
OP536679	OP536679.2	MPXV-USA-IL-IDPH-018	2022-07-07	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al		Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry	IIb	hMPXV-1	B.1.2	0.9899649610311900	1880	601	0	good	good	good	good	good		FALSE
OP536678	OP536678.2	MPXV-USA-IL-IDPH-017	2022-07-06	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al		Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry	IIb	hMPXV-1	B.1.11	0.9951016434341230	867	608	0	good	good	good	good	good		FALSE
OP536677	OP536677.2	MPXV-USA-IL-IDPH-016	2022-07-05	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al		Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry	IIb	hMPXV-1	B.1.13	0.9921606011896010	1448	605	0	good	good	good	good	good		FALSE
OP536676	OP536676.2	MPXV-USA-IL-IDPH-015	2022-07-06	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al		Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry	IIb	hMPXV-1	B.1.11	0.9887834733708910	2113	607	0	good	good	good	good	good		FALSE
OP536675	OP536675.2	MPXV-USA-IL-IDPH-014	2022-07-05	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al		Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry	IIb	hMPXV-1	B.1.13	0.9743672956102410	4956	595	0	good	good	good	good	good		FALSE
OP536674	OP536674.2	MPXV-USA-IL-IDPH-013	2022-07-06	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al		Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry	IIb	hMPXV-1	B.1.14	0.9891333559827390	2044	604	0	good	good	good	good	good		FALSE
OP536673	OP536673.2	MPXV-USA-IL-IDPH-012	2022-07-05	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al		Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry	IIb	hMPXV-1	B.1.13	0.989934536456247	1886	606	0	good	good	good	good	good		FALSE
OP536672	OP536672.2	MPXV-USA-IL-IDPH-011	2022-07-05	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al		Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry	IIb	hMPXV-1	B.1.13	0.9846761557535410	2923	598	0	good	good	good	good	good		FALSE
OP536671	OP536671.2	MPXV-USA-IL-IDPH-010	2022-07-05	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al		Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry	IIb	hMPXV-1	B.1.11	0.9935550608745040	1172	606	0	good	good	good	good	good		FALSE
OP536670	OP536670.2	MPXV-USA-IL-IDPH-009	2022-07-05	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al		Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry	IIb	hMPXV-1	B.1	0.9955935073957070	770	604	0	good	good	good	good	good		FALSE
OP536669	OP536669.1	MPXV-USA-IL-IDPH-008	2022-07-04	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al		Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry	IIb	hMPXV-1	B.1.13	0.9788042127894770	4081	594	0	good	good	good	good	good		FALSE
OP536668	OP536668.2	MPXV-USA-IL-IDPH-007	2022-07-02	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al		Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry	IIb	hMPXV-1	B.1.11	0.9709141063541730	5637	588	0	good	good	good	good	good		FALSE
OP536667	OP536667.2	MPXV-USA-IL-IDPH-006	2022-07-06	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al		Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry	IIb	hMPXV-1	B.1.13	0.9934485748622020	1193	605	0	good	good	good	good	good		FALSE
OP536666	OP536666.2	MPXV-USA-IL-IDPH-005	2022-06-30	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al		Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry	IIb	hMPXV-1	B.1.13	0.9942497553357100	1035	607	0	good	good	good	good	good		FALSE
OP536665	OP536665.2	MPXV-USA-IL-IDPH-004	2022-06-14	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al		Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry	IIb	hMPXV-1	B.1	0.9969778255556290	497	606	0	good	good	good	good	good		FALSE
OP536664	OP536664.2	MPXV-USA-IL-IDPH-003	2022-06-06	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al		Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry	IIb	hMPXV-1	B.1.1	0.9977637937416650	342	607	0	good	good	good	good	good		FALSE
OP536663	OP536663.1	MPXV-USA-IL-IDPH-002	2022-08-04	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al		Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry	IIb	hMPXV-1	B.1.13	0.9994472868885300	10	609	0	good	good	good	good	good		FALSE
OP536662	OP536662.1	MPXV-USA-IL-IDPH-001	2022-07-23	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al		Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry	IIb	hMPXV-1	B.1.13	0.9994777114634730	4	609	0	good	good	good	good	good		FALSE
OP535341	OP535341.1	MPXV_Nigeria_2017_2886	2017-10-XX	Africa	Nigeria	Bayelsa State		Homo sapiens	2022-12-25		Nnaemeka et al		Nnaemeka,N.,Akanbi,O.,Chukwu,C.,Ayansola,O.,Ahmad,A.,Yinka-Ogunleye,A.,Akinpelu,A.,Babatunde,O.,Ihekweazu,C.,Adetifa,I.,Mauldin,M.R.,Gigante,C.M.,Batra,D.,Weigand,M.R.,Howard,D.T.,Sheth,M.,Seabolt,M.H.,Li,Y.	Nigeria Centre for Disease Control, National Reference Laboratory	IIb	hMPXV-1	A	0.9967547120060440	0	551	0	good	good	good	good	good		FALSE
OP535340	OP535340.1	MPXV_Nigeria_2017_2888	2017-10-XX	Africa	Nigeria	Akwa-Ibom		Homo sapiens	2022-12-25		Nnaemeka et al		Nnaemeka,N.,Akanbi,O.,Chukwu,C.,Ayansola,O.,Ahmad,A.,Yinka-Ogunleye,A.,Akinpelu,A.,Babatunde,O.,Ihekweazu,C.,Adetifa,I.,Mauldin,M.R.,Gigante,C.M.,Batra,D.,Weigand,M.R.,Howard,D.T.,Sheth,M.,Seabolt,M.H.,Li,Y.	Nigeria Centre for Disease Control, National Reference Laboratory	IIb	hMPXV-1	A	0.9967547120060440	0	547	0	good	good	good	good	good		FALSE
OP535339	OP535339.1	MPXV_Nigeria_2017_2915	2017-10-XX	Africa	Nigeria	Enugu		Homo sapiens	2022-12-25		Nnaemeka et al		Nnaemeka,N.,Akanbi,O.,Chukwu,C.,Ayansola,O.,Ahmad,A.,Yinka-Ogunleye,A.,Akinpelu,A.,Babatunde,O.,Ihekweazu,C.,Adetifa,I.,Mauldin,M.R.,Gigante,C.M.,Batra,D.,Weigand,M.R.,Howard,D.T.,Sheth,M.,Seabolt,M.H.,Li,Y.	Nigeria Centre for Disease Control, National Reference Laboratory	IIb	hMPXV-1	A	0.9900613055185110	1943	543	0	good	good	good	good	good		FALSE
OP535338	OP535338.1	MPXV_Nigeria_2017_2944	2017-10-XX	Africa	Nigeria	Akwa-Ibom		Homo sapiens	2022-12-25		Nnaemeka et al		Nnaemeka,N.,Akanbi,O.,Chukwu,C.,Ayansola,O.,Ahmad,A.,Yinka-Ogunleye,A.,Akinpelu,A.,Babatunde,O.,Ihekweazu,C.,Adetifa,I.,Mauldin,M.R.,Gigante,C.M.,Batra,D.,Weigand,M.R.,Howard,D.T.,Sheth,M.,Seabolt,M.H.,Li,Y.	Nigeria Centre for Disease Control, National Reference Laboratory	IIb	hMPXV-1	A	0.9658889807260320	6652	538	5	good	good	good	good	good		FALSE
OP535337	OP535337.1	MPXV_Nigeria_2017_2945	2017-10-XX	Africa	Nigeria	Bayelsa State		Homo sapiens	2022-12-25		Nnaemeka et al		Nnaemeka,N.,Akanbi,O.,Chukwu,C.,Ayansola,O.,Ahmad,A.,Yinka-Ogunleye,A.,Akinpelu,A.,Babatunde,O.,Ihekweazu,C.,Adetifa,I.,Mauldin,M.R.,Gigante,C.M.,Batra,D.,Weigand,M.R.,Howard,D.T.,Sheth,M.,Seabolt,M.H.,Li,Y.	Nigeria Centre for Disease Control, National Reference Laboratory	IIb	hMPXV-1	A	0.9967547120060440	0	554	0	good	good	good	good	good		FALSE
OP535336	OP535336.1	MPXV_Nigeria_2017_2946	2017-10-XX	Africa	Nigeria	Enugu		Homo sapiens	2022-12-25		Nnaemeka et al		Nnaemeka,N.,Akanbi,O.,Chukwu,C.,Ayansola,O.,Ahmad,A.,Yinka-Ogunleye,A.,Akinpelu,A.,Babatunde,O.,Ihekweazu,C.,Adetifa,I.,Mauldin,M.R.,Gigante,C.M.,Batra,D.,Weigand,M.R.,Howard,D.T.,Sheth,M.,Seabolt,M.H.,Li,Y.	Nigeria Centre for Disease Control, National Reference Laboratory	IIb	hMPXV-1	A	0.9967547120060440	0	551	0	good	good	good	good	good		FALSE
OP535335	OP535335.1	MPXV_Nigeria_2017_2947	2017-10-XX	Africa	Nigeria	Bayelsa State		Homo sapiens	2022-12-25		Nnaemeka et al		Nnaemeka,N.,Akanbi,O.,Chukwu,C.,Ayansola,O.,Ahmad,A.,Yinka-Ogunleye,A.,Akinpelu,A.,Babatunde,O.,Ihekweazu,C.,Adetifa,I.,Mauldin,M.R.,Gigante,C.M.,Batra,D.,Weigand,M.R.,Howard,D.T.,Sheth,M.,Seabolt,M.H.,Li,Y.	Nigeria Centre for Disease Control, National Reference Laboratory	IIb	hMPXV-1	A.3	0.9967547120060440	0	558	0	good	good	good	good	good		FALSE
OP535334	OP535334.1	MPXV_Nigeria_2018_5223	2018-02-XX	Africa	Nigeria	Rivers		Homo sapiens	2022-12-25		Nnaemeka et al		Nnaemeka,N.,Akanbi,O.,Chukwu,C.,Ayansola,O.,Ahmad,A.,Yinka-Ogunleye,A.,Akinpelu,A.,Babatunde,O.,Ihekweazu,C.,Adetifa,I.,Mauldin,M.R.,Gigante,C.M.,Batra,D.,Weigand,M.,Howard,D.,Sheth,M.,Seabolt,M.H.,Li,Y.	Nigeria Centre for Disease Control, National Reference Laboratory	IIb	hMPXV-1	A	0.9834236774183730	3132	537	0	good	good	good	good	good		FALSE
OP535333	OP535333.1	MPXV_Nigeria_2018_5231	2018-01-XX	Africa	Nigeria	Oyo State		Homo sapiens	2022-12-25		Nnaemeka et al		Nnaemeka,N.,Akanbi,O.,Chukwu,C.,Ayansola,O.,Ahmad,A.,Yinka-Ogunleye,A.,Akinpelu,A.,Babatunde,O.,Ihekweazu,C.,Adetifa,I.,Mauldin,M.R.,Gigante,C.M.,Batra,D.,Weigand,M.,Howard,D.,Sheth,M.,Seabolt,M.H.,Li,Y.	Nigeria Centre for Disease Control, National Reference Laboratory	IIb	hMPXV-1	A	1	0	550	0	good	good	good	good	good		FALSE
OP535332	OP535332.1	MPXV_Nigeria_2018_5232	2018-01-XX	Africa	Nigeria	Oyo State		Homo sapiens	2022-12-25		Nnaemeka et al		Nnaemeka,N.,Akanbi,O.,Chukwu,C.,Ayansola,O.,Ahmad,A.,Yinka-Ogunleye,A.,Akinpelu,A.,Babatunde,O.,Ihekweazu,C.,Adetifa,I.,Mauldin,M.R.,Gigante,C.M.,Batra,D.,Weigand,M.,Howard,D.,Sheth,M.,Seabolt,M.H.,Li,Y.	Nigeria Centre for Disease Control, National Reference Laboratory	IIb	hMPXV-1	A	0.9952334832588780	940	544	0	good	good	good	good	good		FALSE
OP535331	OP535331.1	MPXV_Nigeria_2018_5300	2018-01-XX	Africa	Nigeria	Oyo State		Homo sapiens	2022-12-25		Nnaemeka et al		Nnaemeka,N.,Akanbi,O.,Chukwu,C.,Ayansola,O.,Ahmad,A.,Yinka-Ogunleye,A.,Akinpelu,A.,Babatunde,O.,Ihekweazu,C.,Adetifa,I.,Mauldin,M.R.,Gigante,C.M.,Batra,D.,Weigand,M.,Howard,D.,Sheth,M.,Seabolt,M.H.,Li,Y.	Nigeria Centre for Disease Control, National Reference Laboratory	IIb	hMPXV-1	A	0.9978601382289850	372	545	0	good	good	good	good	good		FALSE
OP535330	OP535330.1	MPXV_Nigeria_2018_5301	2018-02-XX	Africa	Nigeria	Imo		Homo sapiens	2022-12-25		Nnaemeka et al		Nnaemeka,N.,Akanbi,O.,Chukwu,C.,Ayansola,O.,Ahmad,A.,Yinka-Ogunleye,A.,Akinpelu,A.,Babatunde,O.,Ihekweazu,C.,Adetifa,I.,Mauldin,M.R.,Gigante,C.M.,Batra,D.,Weigand,M.,Howard,D.,Sheth,M.,Seabolt,M.H.,Li,Y.	Nigeria Centre for Disease Control, National Reference Laboratory	IIb	hMPXV-1	A	0.9952994031712550	927	545	0	good	good	good	good	good		FALSE
OP535329	OP535329.1	MPXV_Nigeria_2018_5305	2018-03-XX	Africa	Nigeria	Rivers		Homo sapiens	2022-12-25		Nnaemeka et al		Nnaemeka,N.,Akanbi,O.,Chukwu,C.,Ayansola,O.,Ahmad,A.,Yinka-Ogunleye,A.,Akinpelu,A.,Babatunde,O.,Ihekweazu,C.,Adetifa,I.,Mauldin,M.R.,Gigante,C.M.,Batra,D.,Weigand,M.,Howard,D.,Sheth,M.,Seabolt,M.H.,Li,Y.	Nigeria Centre for Disease Control, National Reference Laboratory	IIb	hMPXV-1	A	0.9999898584750190	2	550	0	good	good	good	good	good		FALSE
OP535328	OP535328.1	MPXV_Nigeria_2018_5306	2018-03-XX	Africa	Nigeria	Rivers		Homo sapiens	2022-12-25		Nnaemeka et al		Nnaemeka,N.,Akanbi,O.,Chukwu,C.,Ayansola,O.,Ahmad,A.,Yinka-Ogunleye,A.,Akinpelu,A.,Babatunde,O.,Ihekweazu,C.,Adetifa,I.,Mauldin,M.R.,Gigante,C.M.,Batra,D.,Weigand,M.,Howard,D.,Sheth,M.,Seabolt,M.H.,Li,Y.	Nigeria Centre for Disease Control, National Reference Laboratory	IIb	hMPXV-1	A	1	0	548	0	good	good	good	good	good		FALSE
OP535327	OP535327.1	MPXV_Nigeria_2018_5307	2018-03-XX	Africa	Nigeria	Rivers		Homo sapiens	2022-12-25		Nnaemeka et al		Nnaemeka,N.,Akanbi,O.,Chukwu,C.,Ayansola,O.,Ahmad,A.,Yinka-Ogunleye,A.,Akinpelu,A.,Babatunde,O.,Ihekweazu,C.,Adetifa,I.,Mauldin,M.R.,Gigante,C.M.,Batra,D.,Weigand,M.,Howard,D.,Sheth,M.,Seabolt,M.H.,Li,Y.	Nigeria Centre for Disease Control, National Reference Laboratory	IIb	hMPXV-1	A	0.9999949292375090	0	550	1	good	good	good	good	good		FALSE
